I1,I2,I3,gx,gy,gz,ax,ay,az,V1real,V2real,V3real,N1,N2,N3,Type
0.343195307692308,0.0098619307692307,0.357001930769231,1.72846153846154,0.0138461538461539,-0.229230776923077,-0.0108736661538462,-0.00848861,-0.0200383223076923,-168.230769230769,4.15384615384615,176.538461538462,-3083,-16,3060,0
0.353276111111111,0.562678388888889,0.314814555555556,1.52944444444444,0.906666666666667,-0.0916666722222221,-0.0021701423888888,-0.0004069,0.00945367,159.0,-316.5,160.5,3806,-8010,3928,0
0.292307666666667,0.516239266666667,0.494017066666667,-1.208,-1.168,1.76733333333333,0.02242838,0.0291503533333333,0.0081868513333333,-109.8,-325.8,482.4,-1648,-5325,7508,0
0.09743582,0.716239533333333,0.425640733333333,0.497333333333333,1.094,0.61266666,0.0003743546666666,0.0019205986666666,0.004752594,-140.4,-311.4,466.2,-2374,-5403,8171,0
0.292307533333333,0.3846152,0.606837533333334,2.53066666666667,2.05466666666667,1.75733333333333,-0.013785814,-0.0133951780666667,-0.0058105493333333,-102.6,-340.2,455.4,-1729,-5448,7386,0
0.1762818875,0.24999975,0.3461535,1.308125,-0.0049999999999999,17.766875,-0.0111541593125,0.0080261225,-0.008178714375,175.5,163.6875,160.3125,2996,2857,2752,0
0.16346139375,0.2804484375,0.346153625,0.916875,0.0825,19.880625,-0.0064392,0.02894592,0.002380378625,165.375,160.3125,156.9375,3172,2980,2913,0
0.2836535625,0.307692,0.2227562,-16.46125,0.52625,17.50375,-0.0099487381875,0.038452138125,-0.116546653,158.625,153.5625,167.0625,2765,2776,2925,0
0.346153571428571,0.280219578571429,0.239926585714286,0.890714285714286,-0.838571428571429,39.105,-0.0115269116428571,-0.035191165,0.003574915,341.357142857143,351.0,356.785714285714,5528,5624,5701,0
0.208791007142857,0.276556578571429,0.2948715,0.608571428571429,-1.43071428571429,41.3421428571429,-0.0234549435714286,-0.0297502842857143,-0.0017089878571428,341.357142857143,347.142857142857,352.928571428571,5874,5829,5842,0
0.404761792857143,0.360805857142857,0.148351528571429,0.395,-0.604285714285714,36.7792857142857,-0.0017961214285714,-0.066179565,-0.0182407935714286,316.285714285714,306.642857142857,337.5,5524,5614,5918,0
0.20192288125,0.3846150125,0.38782044375,0.0543749999999998,-3.8775,81.94875,-0.0401306375,-0.054733275,0.0026855918749999,750.9375,725.625,745.875,14405,14135,14168,0
0.34615375,0.29487165,0.23878195,-1.690625,-5.820625,82.38125,-0.0037078425,0.0289916411875,-0.02816778125,745.875,742.5,749.25,13812,13828,13898,0
0.7726498,0.0,0.7401712,0.686666666666667,0.0726666666666667,0.708666666666667,0.0016275934,0.0062988292,0.0022949306666666,-257.4,-1.8,261.0,-4120,-7,4126,0
0.82906,0.0068376133333333,0.794871866666667,0.991333333333334,0.062,0.636666653333333,0.0045410143333333,0.0049316446666666,-0.0058268228,-246.6,1.8,270.0,-4057,9,4124,0
0.7299148,0.0136752066666667,0.7452994,0.816666666666667,0.193999986666667,0.936,-0.000374352,0.0141601573333333,-0.0098307306666666,-257.4,0.0,259.2,-4132,-13,4157,0
0.475213533333333,0.894017066666667,0.4444442,0.774,0.172,-0.29533334,0.0119628946666667,0.0156250013333333,0.0059244806666666,145.8,-309.6,153.0,2373,-4934,2426,0
0.398290266666667,0.829059866666667,0.417093866666667,0.902,-0.103333333333333,0.566,-0.000358076,-0.010139976,-0.0024902346666666,149.4,-313.2,147.6,2556,-5199,2580,0
0.42393154,0.752137,0.398290266666667,1.20333333333333,0.582666666666667,-0.416,-0.0021972666,0.014550808,-0.0122070294666667,147.6,-298.8,142.2,2272,-4735,2265,0
0.366986875,0.729166875,0.774038625,0.25625,-0.01687499375,1.521875,0.0145874075,0.0142211936875,-0.00358582675,-101.25,-313.875,447.1875,-1796,-5535,7826,0
0.3317304375,0.727564375,0.79166675,0.98625,-0.040625,1.2525,0.013565059875,0.006042485,0.0095977725,-111.375,-317.25,442.125,-1827,-5453,7713,0
0.14583319375,0.44711550625,0.49839750625,0.794375,0.0125,1.201875,0.007049561875,0.048171996875,0.00148010125,-67.5,-172.125,253.125,-1178,-3264,4621,0
0.199999806666667,0.3230766,0.4820512,0.467333333333333,-1.03666666666667,18.4813333333333,0.0007649812666666,0.0022298192,0.0015950466666666,167.4,156.6,156.6,2736,2579,2440,0
0.480341866666667,0.353845933333333,0.217093806666667,0.306666666666667,-1.082,17.7,0.0061360754,0.0079915532666666,0.013557946,149.4,162.0,172.8,2492,2634,2817,0
0.413675066666667,0.314529666666667,0.358974066666667,0.294666666666667,-0.672666666666667,16.8133333333333,-4.88167999999996e-05,0.0083658913333333,0.0017415306666666,151.2,163.8,151.2,2677,2827,2771,0
0.2786322,0.4974358,0.300854406666667,0.238,-2.58466666666667,40.1226666666667,-0.010791018,0.0079264226666666,-0.0026041726666666,349.2,338.4,347.4,5674,5450,5626,0
0.288888733333333,0.449572533333333,0.270085273333333,0.153333333333333,-2.28866666666667,40.14,-0.0199056073333333,0.0039387966666666,-0.0005859412666666,349.2,340.2,358.2,5847,5663,5901,0
0.314529673333333,0.331623666666667,0.3418802,0.096,-2.15466666666667,37.4253333333333,-0.0154785193333333,0.0009928433333333,-0.0090169173333333,347.4,343.8,360.0,6025,6018,6005,0
0.28717934,0.3777778,0.391452806666667,-1.82066666666667,-5.03,82.9633333333333,0.027490202,0.0464029786666667,-0.0128743173333333,750.6,739.8,738.0,12100,12073,12049,0
0.370940006666667,0.427350266666667,0.336752066666667,-0.624,-4.574,83.2853333333333,0.0141601893333333,-0.0438964846666667,0.0039062333333333,734.4,745.2,747.0,12493,12493,12564,0
0.3846152,0.473504206666667,0.333333213333333,0.0306666666666667,-4.64333333333333,76.17,0.037239598,-0.06022136,0.0633951866666667,680.4,685.8,689.4,11285,11278,11327,0
